catalogue_group,resource_type,title,url,last_modified,page_detail,synopsis
Resource,Resource,Parenting our way: Connecting with things that help you feel strong,https://emergingminds.com.au/resources/parenting-our-way-connecting-with-things-that-help-you-feel-strong/,2026-03-29T22:11:26+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Doing things that make you feel strong can sometimes help when things are tough. This resource includes ideas from other Aboriginal and Torres Strait Islander parents about how to stay strong.
Resource,Resource,Parenting our way: Growing strong minds,https://emergingminds.com.au/resources/parenting-our-way-growing-strong-minds/,2026-03-26T06:17:49+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","By understanding how your child’s brain development works, you can support them in ways that help them feel safe, loved and ready to thrive."
Resource,Resource,Parenting our way: Resources for Aboriginal and Torres Strait Islander parents and families,https://emergingminds.com.au/resources/parenting-our-way/,2026-03-26T06:16:23+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This guide was created with Aboriginal and Torres Strait Islander parents and families to support children’s social and emotional wellbeing.
Resource,Resource,"Parenting our way: Supporting family wellbeing through culture, identity and connection",https://emergingminds.com.au/resources/parenting-our-way-supporting-family-wellbeing-through-culture-identity-and-connection/,2026-03-30T05:54:21+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","Community, culture and connection to Country are powerful supports for you, your child and your family. This resource explores ways to strengthen your child's cultural identity, knowledge and connections."
Resource,Resource,Parenting our way: The ups and downs of being a parent,https://emergingminds.com.au/resources/parenting-our-way-the-ups-and-downs-of-being-a-parent/,2026-03-26T06:18:37+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Being a parent is a big job with many ups and downs. This resource explores challenges experienced by Aboriginal and Torres Strait Islander parents.
Resource,Resource,Parenting our way: Understanding neurodivergence,https://emergingminds.com.au/resources/parenting-our-way-understanding-neurodivergence/,2026-03-27T05:00:01+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This resource provides guidance for Aboriginal and Torres Strait Islander parents to support and understand neurodivergent children.
Resource,Resource,Parenting our way: Understanding social and emotional wellbeing,https://emergingminds.com.au/resources/parenting-our-way-understanding-social-and-emotional-wellbeing/,2026-03-27T02:01:55+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","There are many things that support children's wellbeing and help them to grow healthy in their mind, body and spirit."
Resource,Resource,Parenting our way: What’s important to you as a parent?,https://emergingminds.com.au/resources/parenting-our-way-whats-important-to-you-as-a-parent/,2026-03-26T06:15:28+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.","This resource was created with Aboriginal and Torres Strait Islander parents, families and workers to share ideas and tips to support parenting."
Resource,Resource,Parenting our way: When you need a little more support,https://emergingminds.com.au/resources/parenting-our-way-when-you-need-a-little-more-support/,2026-03-27T03:39:48+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",Sometimes you or your child might need extra support. This resource includes ways to tell when your child might need support and where to find it.
Resource,Resource,Parenting our way: Your child’s connections to their mind and emotions,https://emergingminds.com.au/resources/parenting-our-way-your-childs-connections-to-their-mind-and-emotions/,2026-03-27T02:25:41+00:00,"Advancing infant, child and adolescent mental health for over 20 years. | Working together towards better infant and child mental health.",This resource explores ideas about children's mental health and ways you can help your child feel safe and understood.
